// single phase coef Number:=32,    upsample factor:=320,     downsample factor:=441
32, 320,441,0,    
    8,  -34, -209, -197,  229,  125, -505,  174,  753, -940, -516, 2175,-1090,-3645, 8350,19997,11016,-2755,-2033, 2177,  -41,-1169,  599,  376, -513,   16,  279, -146, -235,  -54,    8,    1,
    8,  -34, -208, -197,  228,  127, -504,  170,  755, -935, -524, 2173,-1071,-3658, 8297,19991,11068,-2733,-2051, 2175,  -31,-1173,  595,  380, -512,   14,  280, -145, -235,  -55,    8,    1,
    8,  -33, -208, -198,  226,  129, -504,  166,  757, -929, -533, 2171,-1053,-3671, 8245,19984,11119,-2711,-2069, 2172,  -21,-1177,  592,  384, -512,   12,  281, -143, -236,  -55,    8,    1,
    8,  -33, -207, -199,  225,  131, -503,  162,  759, -924, -541, 2169,-1034,-3683, 8192,19977,11170,-2689,-2087, 2170,  -11,-1180,  588,  388, -512,   10,  281, -142, -236,  -56,    8,    1,
    8,  -33, -207, -200,  224,  132, -502,  158,  761, -919, -550, 2166,-1015,-3696, 8140,19970,11222,-2666,-2105, 2168,   -1,-1184,  584,  391, -511,    7,  282, -141, -236,  -56,    8,    1,
    8,  -32, -206, -201,  223,  134, -502,  154,  764, -914, -558, 2164, -997,-3708, 8087,19963,11273,-2643,-2123, 2165,    9,-1187,  580,  395, -511,    5,  283, -140, -237,  -57,    8,    1,
    8,  -32, -206, -202,  222,  136, -501,  150,  766, -908, -566, 2162, -978,-3720, 8035,19955,11324,-2620,-2141, 2163,   19,-1191,  576,  399, -511,    3,  284, -139, -237,  -57,    8,    1,
    8,  -32, -205, -202,  220,  138, -500,  146,  768, -903, -575, 2159, -959,-3732, 7982,19947,11375,-2597,-2159, 2160,   29,-1194,  572,  403, -510,    0,  284, -138, -238,  -58,    8,    1,
    8,  -31, -205, -203,  219,  140, -500,  142,  770, -897, -583, 2157, -941,-3743, 7929,19939,11426,-2574,-2177, 2158,   40,-1197,  568,  407, -510,   -2,  285, -137, -238,  -58,    8,    1,
    8,  -31, -204, -204,  218,  142, -499,  138,  772, -892, -591, 2154, -922,-3755, 7877,19931,11477,-2550,-2195, 2155,   50,-1201,  564,  410, -509,   -4,  286, -135, -239,  -58,    8,    1,
    8,  -31, -203, -205,  217,  144, -498,  134,  774, -887, -599, 2151, -904,-3766, 7824,19922,11528,-2527,-2212, 2152,   60,-1204,  560,  414, -509,   -6,  287, -134, -239,  -59,    8,    1,
