// single phase coef Number:=72,    upsample factor:=160,     downsample factor:=441
72,160,441,0,
   -3,  -15,  -42,  -80, -109, -100,  -38,   53,  109,   76,  -39, -146, -137,   13,  193,  227,   38, -242, -351, -128,  289,  520,  275, -327, -759, -517,  350, 1128,  957, -341,-1845,-1995,  243, 4405, 8554,10435, 8971, 5003,  710,-1845,-1974, -558,  842, 1174,  477, -430, -772, -407,  208,  518,  338,  -77, -341, -272,    2,  214,  209,   39, -124, -153,  -56,   64,  111,   64,  -26,  -95, -111,  -85,  -46,  -17,   -4,    0,
   -3,  -14,  -41,  -80, -109, -100,  -38,   52,  109,   76,  -38, -146, -137,   12,  192,  227,   40, -240, -351, -130,  286,  520,  278, -323, -758, -521,  344, 1125,  962, -331,-1838,-2001,  222, 4377, 8534,10434, 8990, 5031,  733,-1837,-1980, -569,  836, 1175,  483, -425, -772, -411,  204,  517,  341,  -75, -340, -273,    0,  213,  209,   40, -123, -153,  -57,   64,  111,   64,  -26,  -95, -111,  -85,  -46,  -17,   -4,    0,
   -3,  -14,  -41,  -80, -109, -101,  -39,   52,  109,   77,  -37, -145, -138,   11,  191,  228,   42, -239, -351, -132,  284,  520,  281, -319, -757, -525,  337, 1123,  967, -321,-1831,-2007,  201, 4348, 8513,10432, 9009, 5059,  756,-1829,-1985, -579,  830, 1177,  489, -421, -772, -414,  201,  517,  343,  -72, -340, -274,   -2,  213,  210,   41, -123, -154,  -58,   63,  111,   65,  -25,  -94, -111,  -85,  -47,  -17,   -4,    0,
   -3,  -14,  -41,  -79, -109, -101,  -39,   51,  109,   77,  -37, -145, -138,   10,  190,  228,   43, -237, -352, -135,  281,  520,  284, -315, -756, -529,  331, 1120,  972, -311,-1824,-2013,  179, 4320, 8491,10430, 9027, 5088,  779,-1820,-1991, -590,  824, 1179,  495, -416, -772, -418,  197,  516,  345,  -70, -339, -276,   -4,  212,  211,   43, -122, -154,  -58,   62,  111,   65,  -25,  -94, -111,  -86,  -47,  -18,   -4,    0,
   -2,  -14,  -41,  -79, -109, -101,  -40,   51,  109,   78,  -36, -144, -139,    8,  189,  229,   45, -236, -352, -137,  279,  520,  287, -311, -755, -533,  325, 1117,  977, -301,-1817,-2019,  158, 4292, 8470,10428, 9046, 5116,  802,-1812,-1996, -600,  818, 1180,  501, -412, -773, -422,  194,  516,  348,  -67, -338, -277,   -6,  211,  212,   44, -121, -154,  -59,   62,  111,   66,  -24,  -94, -111,  -86,  -47,  -18,   -4,    0,
   -2,  -14,  -41,  -79, -109, -101,  -40,   50,  109,   78,  -35, -144, -139,    7,  188,  229,   47, -234, -352, -139,  276,  519,  290, -308, -754, -536,  319, 1114,  982, -290,-1810,-2025,  137, 4263, 8449,10426, 9064, 5144,  826,-1803,-2001, -610,  812, 1182,  507, -407, -773, -425,  191,  516,  350,  -65, -338, -278,   -7,  210,  212,   45, -121, -155,  -60,   61,  111,   66,  -23,  -94, -111,  -86,  -47,  -18,   -4,    0,
   -2,  -14,  -40,  -79, -109, -102,  -41,   50,  109,   79,  -34, -144, -140,    6,  188,  229,   48, -233, -352, -141,  274,  519,  292, -304, -753, -540,  313, 1112,  986, -280,-1803,-2030,  116, 4235, 8428,10424, 9082, 5173,  849,-1794,-2007, -621,  806, 1183,  513, -402, -773, -429,  187,  515,  352,  -62, -337, -280,   -9,  210,  213,   46, -120, -155,  -61,   61,  111,   67,  -23,  -93, -111,  -86,  -48,  -18,   -4,    0,
   -2,  -14,  -40,  -78, -109, -102,  -41,   49,  109,   79,  -33, -143, -140,    5,  187,  230,   50, -231, -353, -144,  271,  519,  295, -300, -751, -544,  307, 1109,  991, -270,-1796,-2036,   95, 4206, 8406,10422, 9100, 5201,  872,-1785,-2012, -631,  800, 1185,  519, -398, -773, -433,  184,  515,  354,  -60, -336, -281,  -11,  209,  213,   47, -119, -155,  -62,   60,  111,   67,  -22,  -93, -111,  -87,  -48,  -18,   -4,    0,
   -2,  -14,  -40,  -78, -109, -102,  -42,   49,  108,   80,  -32, -143, -141,    4,  186,  230,   52, -230, -353, -146,  269,  519,  298, -296, -750, -548,  301, 1106,  996, -260,-1789,-2041,   75, 4178, 8385,10419, 9118, 5229,  896,-1776,-2017, -641,  793, 1186,  525, -393, -773, -436,  180,  514,  356,  -57, -335, -282,  -13,  208,  214,   49, -119, -155,  -62,   59,  111,   68,  -22,  -93, -111,  -87,  -48,  -18,   -4,    0,
   -2,  -14,  -40,  -78, -109, -102,  -42,   48,  108,   80,  -32, -142, -141,    2,  185,  231,   53, -228, -353, -148,  266,  519,  301, -292, -749, -551,  294, 1103, 1000, -250,-1781,-2046,   54, 4149, 8363,10417, 9136, 5257,  920,-1767,-2022, -652,  787, 1188,  531, -389, -773, -440,  177,  514,  359,  -55, -335, -283,  -15,  207,  215,   50, -118, -156,  -63,   59,  111,   68,  -21,  -92, -111,  -87,  -48,  -18,   -4,    0,
   -2,  -13,  -39,  -78, -108, -102,  -43,   48,  108,   81,  -31, -142, -142,    1,  184,  231,   55, -227, -353, -150,  264,  518,  304, -288, -748, -555,  288, 1100, 1005, -240,-1774,-2051,   33, 4121, 8341,10414, 9154, 5286,  943,-1758,-2027, -662,  781, 1189,  537, -384, -773, -444,  173,  513,  361,  -52, -334, -285,  -16,  206,  215,   51, -117, -156,  -64,   58,  111,   69,  -21,  -92, -112,  -87,  -49,  -19,   -4,    0,
   -2,  -13,  -39,  -77, -108, -103,  -43,   47,  108,   81,  -30, -141, -142,    0,  183,  232,   57, -225, -353, -153,  261,  518,  307, -284, -747, -559,  282, 1097, 1009, -230,-1767,-2056,   13, 4092, 8320,10411, 9172, 5314,  967,-1749,-2032, -673,  774, 1190,  543, -379, -773, -447,  170,  513,  363,  -50, -333, -286,  -18,  206,  216,   52, -116, -156,  -65,   57,  111,   69,  -20,  -92, -112,  -88,  -49,  -19,   -4,    0,
   -2,  -13,  -39,  -77, -108, -103,  -44,   47,  108,   82,  -29, -141, -143,   -1,  182,  232,   58, -224, -354, -155,  259,  518,  310, -280, -745, -562,  276, 1094, 1014, -219,-1759,-2061,   -8, 4064, 8298,10408, 9189, 5342,  991,-1740,-2037, -683,  768, 1191,  549, -375, -773, -451,  167,  512,  365,  -47, -332, -287,  -20,  205,  217,   54, -116, -156,  -66,   57,  111,   70,  -20,  -92, -112,  -88,  -49,  -19,   -4,    0,
   -2,  -13,  -39,  -77, -108, -103,  -44,   46,  108,   82,  -28, -140, -143,   -2,  181,  232,   60, -222, -354, -157,  256,  517,  313, -276, -744, -566,  270, 1091, 1018, -209,-1752,-2066,  -28, 4035, 8276,10405, 9207, 5370, 1015,-1730,-2041, -693,  761, 1193,  555, -370, -773, -454,  163,  511,  367,  -45, -332, -288,  -22,  204,  217,   55, -115, -157,  -66,   56,  111,   70,  -19,  -91, -112,  -88,  -49,  -19,   -4,    0,
   -2,  -13,  -39,  -77, -108, -103,  -45,   45,  108,   83,  -28, -140, -144,   -4,  180,  233,   62, -220, -354, -159,  254,  517,  315, -272, -743, -569,  264, 1088, 1022, -199,-1744,-2071,  -48, 4007, 8254,10401, 9224, 5398, 1039,-1721,-2046, -704,  755, 1194,  561, -365, -773, -458,  160,  511,  369,  -42, -331, -289,  -24,  203,  218,   56, -114, -157,  -67,   56,  111,   71,  -18,  -91, -112,  -88,  -49,  -19,   -4,    0,
   -2,  -13,  -38,  -76, -108, -103,  -45,   45,  107,   83,  -27, -140, -144,   -5,  179,  233,   63, -219, -354, -161,  251,  517,  318, -268, -742, -573,  258, 1084, 1027, -189,-1737,-2076,  -68, 3979, 8231,10398, 9241, 5427, 1063,-1711,-2051, -714,  748, 1195,  567, -360, -773, -461,  156,  510,  372,  -40, -330, -291,  -25,  202,  218,   57, -113, -157,  -68,   55,  111,   71,  -18,  -91, -112,  -88,  -50,  -19,   -4,    0,
   -2,  -13,  -38,  -76, -108, -104,  -46,   44,  107,   84,  -26, -139, -145,   -6,  179,  233,   65, -217, -354, -164,  248,  516,  321, -264, -740, -576,  251, 1081, 1031, -179,-1729,-2080,  -89, 3950, 8209,10394, 9259, 5455, 1087,-1701,-2055, -725,  741, 1196,  572, -355, -773, -465,  152,  510,  374,  -37, -329, -292,  -27,  202,  219,   58, -113, -157,  -69,   54,  111,   72,  -17,  -90, -112,  -89,  -50,  -19,   -4,    0,
   -2,  -13,  -38,  -76, -108, -104,  -46,   44,  107,   84,  -25, -139, -145,   -7,  178,  234,   67, -216, -354, -166,  246,  516,  324, -260, -739, -580,  245, 1078, 1035, -169,-1722,-2085, -109, 3922, 8187,10391, 9276, 5483, 1111,-1691,-2060, -735,  735, 1197,  578, -351, -772, -468,  149,  509,  376,  -34, -328, -293,  -29,  201,  220,   60, -112, -157,  -70,   54,  111,   72,  -17,  -90, -112,  -89,  -50,  -19,   -4,    0,
   -2,  -13,  -38,  -76, -108, -104,  -47,   43,  107,   85,  -24, -138, -146,   -8,  177,  234,   68, -214, -354, -168,  243,  515,  327, -256, -737, -583,  239, 1075, 1039, -159,-1714,-2089, -129, 3893, 8164,10387, 9293, 5511, 1135,-1681,-2064, -745,  728, 1198,  584, -346, -772, -472,  145,  508,  378,  -32, -327, -294,  -31,  200,  220,   61, -111, -158,  -70,   53,  111,   73,  -16,  -90, -112,  -89,  -50,  -20,   -4,    0,
   -2,  -12,  -38,  -75, -107, -104,  -47,   43,  107,   85,  -23, -138, -146,   -9,  176,  234,   70, -212, -354, -170,  241,  515,  329, -252, -736, -586,  233, 1071, 1043, -149,-1706,-2093, -148, 3865, 8142,10383, 9309, 5539, 1160,-1671,-2068, -756,  721, 1199,  590, -341, -772, -475,  142,  507,  380,  -29, -327, -295,  -33,  199,  221,   62, -110, -158,  -71,   52,  111,   73,  -16,  -89, -112,  -89,  -51,  -20,   -4,    0,
   -2,  -12,  -37,  -75, -107, -104,  -48,   42,  107,   85,  -23, -137, -146,  -11,  175,  235,   71, -211, -354, -172,  238,  514,  332, -248, -735, -590,  227, 1068, 1047, -139,-1698,-2098, -168, 3837, 8119,10379, 9326, 5567, 1184,-1661,-2073, -766,  714, 1200,  596, -336, -772, -479,  138,  507,  382,  -27, -326, -297,  -35,  198,  221,   63, -110, -158,  -72,   52,  110,   74,  -15,  -89, -112,  -90,  -51,  -20,   -5,    0,
   -2,  -12,  -37,  -75, -107, -104,  -48,   42,  106,   86,  -22, -137, -147,  -12,  174,  235,   73, -209, -355, -174,  236,  514,  335, -244, -733, -593,  221, 1065, 1051, -129,-1691,-2102, -188, 3808, 8097,10375, 9343, 5595, 1208,-1651,-2077, -776,  707, 1200,  602, -331, -771, -482,  135,  506,  384,  -24, -325, -298,  -36,  197,  222,   65, -109, -158,  -73,   51,  110,   74,  -14,  -89, -112,  -90,  -51,  -20,   -5,    0,
   -2,  -12,  -37,  -75, -107, -105,  -49,   41,  106,   86,  -21, -136, -147,  -13,  173,  235,   75, -208, -355, -176,  233,  513,  337, -240, -732, -596,  215, 1061, 1055, -119,-1683,-2106, -207, 3780, 8074,10370, 9359, 5623, 1233,-1641,-2081, -787,  700, 1201,  607, -326, -771, -486,  131,  505,  386,  -21, -324, -299,  -38,  196,  222,   66, -108, -158,  -74,   50,  110,   74,  -14,  -88, -112,  -90,  -51,  -20,   -5,    0,
   -2,  -12,  -37,  -74, -107, -105,  -49,   40,  106,   87,  -20, -136, -148,  -14,  172,  236,   76, -206, -355, -179,  230,  513,  340, -236, -730, -600,  208, 1058, 1059, -109,-1675,-2110, -227, 3752, 8051,10366, 9376, 5651, 1257,-1630,-2085, -797,  693, 1202,  613, -321, -771, -489,  127,  504,  388,  -19, -323, -300,  -40,  195,  223,   67, -107, -158,  -74,   50,  110,   75,  -13,  -88, -112,  -90,  -52,  -20,   -5,    0,
   -2,  -12,  -37,  -74, -107, -105,  -50,   40,  106,   87,  -19, -135, -148,  -15,  171,  236,   78, -204, -355, -181,  228,  512,  343, -232, -729, -603,  202, 1054, 1063,  -99,-1667,-2114, -246, 3723, 8028,10361, 9392, 5679, 1282,-1620,-2089, -807,  686, 1203,  619, -316, -770, -493,  124,  503,  390,  -16, -322, -301,  -42,  194,  223,   68, -106, -159,  -75,   49,  110,   75,  -13,  -88, -112,  -90,  -52,  -21,   -5,    0,
   -2,  -12,  -36,  -74, -107, -105,  -50,   39,  106,   88,  -19, -135, -148,  -16,  170,  236,   79, -203, -355, -183,  225,  512,  345, -228, -727, -606,  196, 1051, 1067,  -90,-1659,-2117, -266, 3695, 8005,10356, 9408, 5706, 1307,-1609,-2093, -818,  679, 1203,  625, -311, -770, -496,  120,  503,  392,  -14, -321, -302,  -44,  194,  224,   70, -106, -159,  -76,   48,  110,   76,  -12,  -87, -112,  -91,  -52,  -21,   -5,    0,
   -2,  -12,  -36,  -74, -107, -105,  -51,   39,  105,   88,  -18, -134, -149,  -18,  169,  236,   81, -201, -354, -185,  223,  511,  348, -224, -725, -609,  190, 1047, 1070,  -80,-1651,-2121, -285, 3667, 7982,10351, 9424, 5734, 1331,-1598,-2097, -828,  672, 1204,  630, -306, -769, -500,  117,  502,  394,  -11, -320, -303,  -46,  193,  224,   71, -105, -159,  -77,   48,  110,   76,  -12,  -87, -112,  -91,  -52,  -21,   -5,    0,
   -2,  -12,  -36,  -73, -106, -105,  -51,   38,  105,   88,  -17, -134, -149,  -19,  168,  237,   83, -199, -354, -187,  220,  511,  351, -220, -724, -613,  184, 1044, 1074,  -70,-1643,-2124, -304, 3639, 7959,10346, 9440, 5762, 1356,-1587,-2100, -838,  665, 1204,  636, -301, -769, -503,  113,  501,  396,   -8, -319, -304,  -47,  192,  225,   72, -104, -159,  -77,   47,  110,   77,  -11,  -87, -112,  -91,  -53,  -21,   -5,    0,
   -2,  -11,  -36,  -73, -106, -106,  -52,   38,  105,   89,  -16, -133, -150,  -20,  167,  237,   84, -198, -354, -189,  217,  510,  353, -216, -722, -616,  178, 1040, 1078,  -60,-1635,-2128, -323, 3610, 7936,10341, 9456, 5790, 1381,-1576,-2104, -849,  658, 1205,  642, -296, -768, -506,  109,  500,  398,   -6, -318, -305,  -49,  191,  225,   73, -103, -159,  -78,   46,  110,   77,  -10,  -86, -112,  -91,  -53,  -21,   -5,    0,
   -2,  -11,  -36,  -73, -106, -106,  -52,   37,  105,   89,  -15, -133, -150,  -21,  166,  237,   86, -196, -354, -191,  215,  509,  356, -212, -720, -619,  172, 1036, 1081,  -50,-1626,-2131, -342, 3582, 7913,10336, 9472, 5818, 1406,-1565,-2108, -859,  651, 1205,  647, -291, -768, -510,  106,  499,  400,   -3, -317, -306,  -51,  190,  226,   74, -102, -159,  -79,   46,  110,   78,  -10,  -86, -112,  -92,  -53,  -21,   -5,    0,
   -2,  -11,  -35,  -73, -106, -106,  -53,   36,  105,   90,  -15, -132, -150,  -22,  165,  237,   87, -194, -354, -193,  212,  509,  358, -208, -719, -622,  166, 1033, 1085,  -40,-1618,-2134, -361, 3554, 7889,10330, 9487, 5845, 1431,-1554,-2111, -869,  644, 1206,  653, -286, -767, -513,  102,  498,  402,   -1, -316, -307,  -53,  189,  226,   76, -102, -159,  -80,   45,  110,   78,   -9,  -86, -112,  -92,  -53,  -21,   -5,    0,
   -2,  -11,  -35,  -72, -106, -106,  -53,   36,  104,   90,  -14, -132, -151,  -23,  164,  238,   89, -193, -354, -195,  209,  508,  361, -204, -717, -625,  159, 1029, 1088,  -31,-1610,-2138, -380, 3526, 7866,10325, 9503, 5873, 1456,-1543,-2115, -880,  636, 1206,  659, -281, -767, -516,   98,  497,  404,    2, -315, -309,  -55,  188,  227,   77, -101, -160,  -80,   44,  110,   79,   -9,  -85, -112,  -92,  -53,  -22,   -5,    0,
   -2,  -11,  -35,  -72, -106, -106,  -54,   35,  104,   91,  -13, -131, -151,  -24,  163,  238,   90, -191, -354, -197,  207,  507,  363, -200, -715, -628,  153, 1025, 1092,  -21,-1602,-2141, -398, 3498, 7842,10319, 9518, 5901, 1481,-1531,-2118, -890,  629, 1207,  664, -276, -766, -520,   95,  496,  406,    5, -314, -310,  -57,  187,  227,   78, -100, -160,  -81,   44,  110,   79,   -8,  -85, -112,  -92,  -54,  -22,   -5,    0,
   -2,  -11,  -35,  -72, -106, -106,  -54,   35,  104,   91,  -12, -130, -151,  -26,  162,  238,   92, -189, -354, -199,  204,  506,  366, -196, -713, -631,  147, 1022, 1095,  -11,-1593,-2144, -417, 3469, 7819,10313, 9533, 5928, 1506,-1520,-2121, -900,  622, 1207,  670, -270, -765, -523,   91,  495,  408,    7, -313, -311,  -58,  186,  228,   79,  -99, -160,  -82,   43,  109,   79,   -8,  -85, -112,  -92,  -54,  -22,   -5,    0,
   -2,  -11,  -35,  -72, -105, -107,  -55,   34,  104,   91,  -11, -130, -152,  -27,  161,  238,   93, -188, -354, -201,  201,  506,  368, -192, -712, -634,  141, 1018, 1098,   -1,-1585,-2146, -436, 3441, 7795,10307, 9548, 5956, 1531,-1508,-2125, -910,  614, 1207,  676, -265, -764, -526,   87,  494,  410,   10, -312, -312,  -60,  185,  228,   81,  -98, -160,  -83,   42,  109,   80,   -7,  -84, -112,  -93,  -54,  -22,   -5,    0,
   -2,  -11,  -34,  -71, -105, -107,  -55,   34,  103,   92,  -11, -129, -152,  -28,  160,  238,   95, -186, -354, -203,  199,  505,  371, -188, -710, -637,  135, 1014, 1102,    8,-1576,-2149, -454, 3413, 7771,10301, 9563, 5984, 1557,-1497,-2128, -921,  607, 1207,  681, -260, -764, -530,   83,  493,  412,   13, -311, -313,  -62,  184,  229,   82,  -97, -160,  -83,   42,  109,   80,   -6,  -84, -112,  -93,  -54,  -22,   -5,    0,
   -1,  -11,  -34,  -71, -105, -107,  -56,   33,  103,   92,  -10, -129, -152,  -29,  159,  239,   97, -184, -353, -205,  196,  504,  373, -184, -708, -640,  129, 1010, 1105,   18,-1568,-2152, -472, 3385, 7747,10294, 9578, 6011, 1582,-1485,-2131, -931,  599, 1207,  687, -255, -763, -533,   80,  492,  413,   15, -309, -314,  -64,  183,  229,   83,  -96, -160,  -84,   41,  109,   81,   -6,  -84, -112,  -93,  -55,  -22,   -5,    0,
   -1,  -11,  -34,  -71, -105, -107,  -56,   33,  103,   92,   -9, -128, -153,  -30,  158,  239,   98, -183, -353, -207,  193,  503,  376, -180, -706, -642,  123, 1006, 1108,   28,-1560,-2155, -491, 3357, 7724,10288, 9593, 6039, 1607,-1473,-2134, -941,  592, 1207,  692, -250, -762, -536,   76,  491,  415,   18, -308, -315,  -66,  182,  230,   84,  -96, -160,  -85,   40,  109,   81,   -5,  -83, -112,  -93,  -55,  -22,   -5,    0,
   -1,  -10,  -34,  -71, -105, -107,  -57,   32,  103,   93,   -8, -128, -153,  -31,  157,  239,  100, -181, -353, -209,  191,  503,  378, -176, -704, -645,  117, 1002, 1111,   37,-1551,-2157, -509, 3329, 7700,10282, 9608, 6066, 1633,-1461,-2137, -951,  584, 1207,  698, -244, -761, -539,   72,  490,  417,   21, -307, -316,  -68,  181,  230,   85,  -95, -160,  -86,   40,  109,   82,   -5,  -83, -112,  -93,  -55,  -23,   -6,    0,
   -1,  -10,  -34,  -70, -105, -107,  -57,   31,  102,   93,   -7, -127, -153,  -32,  156,  239,  101, -179, -353, -211,  188,  502,  380, -172, -702, -648,  111,  998, 1114,   47,-1542,-2159, -527, 3301, 7676,10275, 9622, 6094, 1658,-1449,-2140, -961,  577, 1207,  703, -239, -760, -542,   68,  489,  419,   23, -306, -317,  -69,  180,  230,   87,  -94, -160,  -86,   39,  109,   82,   -4,  -83, -112,  -94,  -55,  -23,   -6,    0,
   -1,  -10,  -33,  -70, -105, -107,  -58,   31,  102,   94,   -7, -127, -154,  -33,  155,  239,  103, -177, -353, -213,  185,  501,  383, -168, -700, -651,  105,  994, 1117,   56,-1534,-2162, -545, 3273, 7651,10268, 9637, 6121, 1684,-1437,-2143, -972,  569, 1207,  709, -234, -760, -546,   65,  487,  421,   26, -305, -317,  -71,  179,  231,   88,  -93, -160,  -87,   38,  109,   82,   -4,  -82, -112,  -94,  -56,  -23,   -6,    0,
   -1,  -10,  -33,  -70, -104, -108,  -58,   30,  102,   94,   -6, -126, -154,  -35,  154,  239,  104, -176, -352, -215,  183,  500,  385, -164, -698, -654,   99,  990, 1120,   66,-1525,-2164, -563, 3245, 7627,10261, 9651, 6148, 1710,-1425,-2145, -982,  561, 1207,  714, -228, -759, -549,   61,  486,  423,   29, -304, -318,  -73,  178,  231,   89,  -92, -160,  -88,   38,  108,   83,   -3,  -82, -112,  -94,  -56,  -23,   -6,    0,
   -1,  -10,  -33,  -70, -104, -108,  -59,   30,  102,   94,   -5, -125, -154,  -36,  153,  239,  106, -174, -352, -217,  180,  499,  387, -160, -696, -656,   93,  986, 1123,   75,-1516,-2166, -581, 3217, 7603,10254, 9665, 6176, 1735,-1412,-2148, -992,  553, 1207,  720, -223, -758, -552,   57,  485,  424,   31, -302, -319,  -75,  177,  232,   90,  -91, -160,  -89,   37,  108,   83,   -2,  -82, -112,  -94,  -56,  -23,   -6,    0,
   -1,  -10,  -33,  -69, -104, -108,  -59,   29,  101,   95,   -4, -125, -154,  -37,  152,  239,  107, -172, -352, -218,  177,  498,  390, -156, -694, -659,   87,  982, 1126,   85,-1508,-2168, -598, 3189, 7579,10247, 9679, 6203, 1761,-1400,-2151,-1002,  546, 1207,  725, -218, -757, -555,   53,  484,  426,   34, -301, -320,  -77,  175,  232,   91,  -90, -161,  -89,   36,  108,   84,   -2,  -81, -112,  -94,  -56,  -23,   -6,    0,
   -1,  -10,  -33,  -69, -104, -108,  -60,   28,  101,   95,   -3, -124, -155,  -38,  151,  240,  109, -170, -352, -220,  175,  497,  392, -152, -692, -662,   81,  978, 1129,   94,-1499,-2170, -616, 3161, 7554,10239, 9693, 6230, 1787,-1387,-2153,-1012,  538, 1207,  731, -212, -756, -558,   49,  482,  428,   37, -300, -321,  -79,  174,  232,   93,  -89, -161,  -90,   35,  108,   84,   -1,  -81, -112,  -95,  -57,  -24,   -6,    0,
   -1,  -10,  -32,  -69, -104, -108,  -60,   28,  101,   95,   -3, -124, -155,  -39,  150,  240,  110, -169, -351, -222,  172,  496,  394, -148, -690, -664,   75,  974, 1132,  104,-1490,-2172, -633, 3134, 7530,10232, 9707, 6257, 1813,-1375,-2155,-1022,  530, 1206,  736, -207, -755, -561,   46,  481,  430,   39, -299, -322,  -80,  173,  233,   94,  -89, -161,  -91,   35,  108,   84,   -1,  -80, -112,  -95,  -57,  -24,   -6,    0,
   -1,  -10,  -32,  -69, -104, -108,  -60,   27,  101,   96,   -2, -123, -155,  -40,  149,  240,  111, -167, -351, -224,  169,  495,  396, -144, -688, -667,   69,  969, 1134,  113,-1481,-2174, -651, 3106, 7505,10224, 9721, 6285, 1838,-1362,-2158,-1032,  522, 1206,  742, -202, -753, -564,   42,  480,  431,   42, -297, -323,  -82,  172,  233,   95,  -88, -161,  -92,   34,  108,   85,    0,  -80, -112,  -95,  -57,  -24,   -6,    0,
